name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד HP Elitebook 840 G8 3C8G6EA,HP,NaN,1.32,Windows 10 PRO,32.0,Intel Core i7,2800.0,1000.0,SSD,14.0,LCD,1920x1080,0.0,7389
מחשב נייד Dell XPS15 9500 XPS15-7640 דל,Dell,NaN,1.83,Windows 10 PRO,16.0,Intel Core i7,2600.0,1000.0,SSD,15.6,LCD,NaN,1.0,14400
מחשב נייד Asus X415EA-EB1136W אסוס,Asus,NaN,1.6,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0.0,2750
מחשב נייד Dell Inspiron 7400 N7400-7870 דל,Dell,NaN,1.25,Windows  10,8.0,Intel Core i7,2800.0,512.0,SSD,14.5,LCD,2560x1600,0.0,5099
מחשב נייד Dell Latitude 7320 L7320-8555 דל,Dell,NaN,1.22,Windows 10 PRO,32.0,Intel Core i7,3000.0,1000.0,SSD,13.3,LCD,1920x1080,0.0,7490
מחשב נייד Dell Latitude 7420 L7420-6412 דל,Dell,NaN,1.22,Windows 10 PRO,16.0,Intel Core i5,2600.0,NaN,NaN,14.0,LCD,1920x1080,0.0,5830
מחשב נייד Lenovo ThinkPad T14 Gen 1 20S0000BIV לנובו,Lenovo,NaN,1.55,Windows  10,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,IPS,1920x1080,0.0,7790
מחשב נייד Lenovo ThinkPad T15 Gen 1 20S6001YIV לנובו,Lenovo,NaN,1.75,Windows  10,16.0,Intel Core i7,1800.0,512.0,SSD,15.6,IPS,1920x1080,0.0,7690
מחשב נייד Dell Latitude 5420 LT-RD33-13651 דל,Dell,NaN,1.36,ללא,16.0,Intel Core i7,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,5479
מחשב נייד Asus TUF Gaming F15 FX507ZM-HN009W אסוס,Asus,NaN,2.2,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,LCD,1920x1080,0.0,5888
מחשב נייד Lenovo IdeaPad Duet 3 10IGL5 82AT00M0IV לנובו,Lenovo,NaN,0.59,NaN,4.0,Intel Celeron,1100.0,64.0,eMMC,10.3,IPS,1920x1200,1.0,1448
מחשב נייד Dell Precision 7750 PM-RD33-12250 דל,Dell,NaN,3.12,Windows 10 PRO,16.0,Intel Core i9,2400.0,512.0,SSD,17.3,LCD,1920x1080,0.0,11750
מחשב נייד Lenovo ThinkPad X1 Nano Gen 1 20UN005TIV לנובו,Lenovo,NaN,0.93,Windows 10 PRO,16.0,Intel Core i7,2100.0,1000.0,SSD,13.0,IPS,2160x1350,0.0,9799
מחשב נייד Lenovo ThinkPad T14 G2 20W00051IV לנובו,Lenovo,NaN,1.53,Windows 10 PRO,16.0,Intel Core i7,2800.0,512.0,SSD,14.0,IPS,1920x1080,1.0,7890
מחשב נייד Lenovo ThinkPad X13 Gen 1 20T2003RIV לנובו,Lenovo,NaN,1.29,Windows 10 PRO,16.0,Intel Core i7,1800.0,256.0,SSD,13.3,IPS,1920x1080,0.0,7790
מחשב נייד HP Probook 440 G8 3A5G8EA,HP,NaN,1.38,ללא,8.0,Intel Core i7,2800.0,512.0,SSD,14.0,LCD,1920x1080,0.0,3839
